TIMESTAMP,WORKLOAD_NAME,WORKLOAD_ID,MEMBER,ACT_ABORTED_TOTAL,ACT_COMPLETED_TOTAL,ACT_REJECTED_TOTAL,AGENT_WAIT_TIME,AGENT_WAITS_TOTAL,POOL_DATA_L_READS,POOL_INDEX_L_READS,POOL_TEMP_DATA_L_READS,POOL_TEMP_INDEX_L_READS,POOL_TEMP_XDA_L_READS,POOL_XDA_L_READS,POOL_DATA_P_READS,POOL_INDEX_P_READS,POOL_TEMP_DATA_P_READS,POOL_TEMP_INDEX_P_READS,POOL_TEMP_XDA_P_READS,POOL_XDA_P_READS,POOL_DATA_WRITES,POOL_INDEX_WRITES,POOL_XDA_WRITES,POOL_READ_TIME,POOL_WRITE_TIME,CLIENT_IDLE_WAIT_TIME,DEADLOCKS,DIRECT_READS,DIRECT_READ_TIME,DIRECT_WRITES,DIRECT_WRITE_TIME,DIRECT_READ_REQS,DIRECT_WRITE_REQS,FCM_RECV_VOLUME,FCM_RECVS_TOTAL,FCM_SEND_VOLUME,FCM_SENDS_TOTAL,FCM_RECV_WAIT_TIME,FCM_SEND_WAIT_TIME,IPC_RECV_VOLUME,IPC_RECV_WAIT_TIME,IPC_RECVS_TOTAL,IPC_SEND_VOLUME,IPC_SEND_WAIT_TIME,IPC_SENDS_TOTAL,LOCK_ESCALS,LOCK_TIMEOUTS,LOCK_WAIT_TIME,LOCK_WAITS,LOG_BUFFER_WAIT_TIME,NUM_LOG_BUFFER_FULL,LOG_DISK_WAIT_TIME,LOG_DISK_WAITS_TOTAL,RQSTS_COMPLETED_TOTAL,ROWS_MODIFIED,ROWS_READ,ROWS_RETURNED,TCPIP_RECV_VOLUME,TCPIP_SEND_VOLUME,TCPIP_RECV_WAIT_TIME,TCPIP_RECVS_TOTAL,TCPIP_SEND_WAIT_TIME,TCPIP_SENDS_TOTAL,TOTAL_APP_RQST_TIME,TOTAL_RQST_TIME,WLM_QUEUE_TIME_TOTAL,WLM_QUEUE_ASSIGNMENTS_TOTAL,TOTAL_CPU_TIME,TOTAL_WAIT_TIME,APP_RQSTS_COMPLETED_TOTAL,TOTAL_SECTION_SORT_TIME,TOTAL_SECTION_SORT_PROC_TIME,TOTAL_SECTION_SORTS,TOTAL_SORTS,POST_THRESHOLD_SORTS,POST_SHRTHRESHOLD_SORTS,SORT_OVERFLOWS,TOTAL_COMPILE_TIME,TOTAL_COMPILE_PROC_TIME,TOTAL_COMPILATIONS,TOTAL_IMPLICIT_COMPILE_TIME,TOTAL_IMPLICIT_COMPILE_PROC_TIME,TOTAL_IMPLICIT_COMPILATIONS,TOTAL_SECTION_TIME,TOTAL_SECTION_PROC_TIME,TOTAL_APP_SECTION_EXECUTIONS,TOTAL_ACT_TIME,TOTAL_ACT_WAIT_TIME,ACT_RQSTS_TOTAL,TOTAL_ROUTINE_TIME,TOTAL_ROUTINE_INVOCATIONS,TOTAL_COMMIT_TIME,TOTAL_COMMIT_PROC_TIME,TOTAL_APP_COMMITS,INT_COMMITS,TOTAL_ROLLBACK_TIME,TOTAL_ROLLBACK_PROC_TIME,TOTAL_APP_ROLLBACKS,INT_ROLLBACKS,TOTAL_RUNSTATS_TIME,TOTAL_RUNSTATS_PROC_TIME,TOTAL_RUNSTATS,TOTAL_REORG_TIME,TOTAL_REORG_PROC_TIME,TOTAL_REORGS,TOTAL_LOAD_TIME,TOTAL_LOAD_PROC_TIME,TOTAL_LOADS,CAT_CACHE_INSERTS,CAT_CACHE_LOOKUPS,PKG_CACHE_INSERTS,PKG_CACHE_LOOKUPS,THRESH_VIOLATIONS,NUM_LW_THRESH_EXCEEDED,ADDITIONAL_DETAILS
"2015-11-01 12:00:11.516263","SYSDEFAULTUSERWORKLOAD",1,0,144159,14427142463,0,0,0,5740118035562,3634913526350,5422821232,0,12171308,252496234,576181432,396591056,71628,0,14,303902,1941130,1052876,49850,13326899700,34252370,262887294830,9,66941756,44838053,18972320,106555,6066498,7558565,177042524,43664,179195184,58209,10846,58700,4270889827,8337,12569124,31477521407,138203,12577466,0,700,47042340,251472,948548,1447,18040829406,986503450,8244353905,831523550029,38741087923153,15346941102,15455142657209,39740189689055,56726449,-3480348894,432448103,-3480339426,78564178904,88100340974,0,0,90995749412850834,31984312738,8244352409,7508288868,7507130190,3830892137,248644028037,176,176,63821814,502555777,455260161,22435614,3931206,3922856,11486197,53582733904,39924241955,10132319322,53584384039,13659413922,11000668002,1568423,32574,17802576366,47549188,1138607501,15478708,15826661,15595803,1584887843,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450328,337313562,10843552,14106907744,0,0,
"2015-11-01 12:00:11.516263","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 12:10:11.481072","SYSDEFAULTUSERWORKLOAD",1,0,144159,14427229555,0,0,0,5740168583338,3634955445805,5424996929,0,12172729,252497253,576182505,396591776,71628,0,14,303905,1941130,1052876,49850,13326934804,34252370,262943244049,9,66944642,44838087,18977196,106575,6067500,7560410,177042524,43664,179195184,58209,10846,58700,4271021767,8337,12570234,31479650283,138228,12578578,0,700,47042418,251475,948548,1447,18040873815,986515168,8244650123,832007757461,38742454966349,15347097138,15455234199216,39740416760438,56727217,-3480228554,432451411,-3480219086,78565123384,88101285453,0,0,90995750225328410,31984396484,8244648627,7508763498,7507604820,3830898727,248644034627,176,176,63823235,502559043,455263397,22435843,3931249,3922899,11486317,53583615623,39925087138,10132406414,53585265758,13659450458,11000760725,1568423,32574,17802620156,47549902,1138621687,15478899,15826835,15595977,1584902419,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450332,337317324,10843637,14106994233,0,0,
"2015-11-01 12:10:11.481072","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 12:20:11.323769","SYSDEFAULTUSERWORKLOAD",1,0,144159,14427293664,0,0,0,5740261470469,3635020222117,5425327836,0,12172982,252497881,576183212,396592864,71628,0,14,303910,1941130,1052876,49850,13326962529,34252370,262999848048,9,66947722,44838172,18982058,106598,6068507,7562256,177042524,43664,179195184,58209,10846,58700,4271153707,8338,12571344,31481774092,138239,12579690,0,700,47042419,251477,948548,1447,18040888609,986526377,8244874585,832080358784,38742960472455,15347211059,15455304662706,39740604289232,56727706,-3480134081,432454535,-3480124613,78565945375,88102107445,0,0,90995750989256181,31984442737,8244873089,7508972299,7507813622,3837849447,248650985347,176,176,63823667,502561529,455265803,22436100,3931307,3922957,11486499,53584407556,39925851198,10132470523,53586057691,13659478331,11000828416,1568423,32574,17802635399,47550470,1138634784,15479067,15826995,15596137,1584917203,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450358,337320464,10843688,14107058253,0,0,
"2015-11-01 12:20:11.323769","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 12:30:11.393016","SYSDEFAULTUSERWORKLOAD",1,0,144159,14427365363,0,0,0,5740361628684,3635086237588,5425346174,0,12173067,252498782,576184447,396593635,71628,0,14,303910,1941130,1052876,49850,13327000365,34252370,263055996667,9,66950914,44838458,18986914,106619,6069521,7564097,177042524,43664,179195184,58209,10846,58700,4271285647,8338,12572454,31483895139,138250,12580802,0,700,47042437,251479,948548,1447,18040910732,986538672,8245124076,832081986695,38743416333834,15347334862,15455380632385,39740801242171,56728251,-3480029485,432457814,-3480020017,78566768847,88102930917,0,0,90995751735394738,31984506857,8245122580,7509129814,7507971137,3845801296,248658937196,176,176,63824111,502563442,455267422,22436280,3931344,3922993,11486619,53585193890,39926599426,10132542222,53586844025,13659516437,11000903552,1568423,32574,17802657883,47551069,1138648975,15479203,15827164,15596306,1584933575,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450383,337322881,10843724,14107129655,0,0,
"2015-11-01 12:30:11.393016","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 12:40:11.340272","SYSDEFAULTUSERWORKLOAD",1,0,144159,14427438961,0,0,0,5740463772003,3635153022177,5425391297,0,12173067,252499959,576185070,396594196,71628,0,14,303913,1941130,1052876,49850,13327030277,34252370,263112328615,9,66953806,44838497,18991782,106640,6070524,7565949,177042524,43664,179195184,58209,10846,58700,4271417587,8339,12573564,31486008112,138264,12581914,0,700,47042452,251483,948548,1447,18040930097,986549811,8245375713,832087472550,38743860813896,15347468817,15455458595823,39741004418501,56728756,-3479926276,432461241,-3479916808,78567602992,88103765062,0,0,90995752505926851,31984560154,8245374217,7509298095,7508139417,3854082400,248667218300,176,176,63824504,502564880,455268828,22436381,3931359,3923009,11486658,53585994502,39927369793,10132615820,53587644637,13659546682,11000980271,1568423,32574,17802677494,47551621,1138662179,15479284,15827317,15596459,1584947958,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450393,337324379,10843762,14107202790,0,0,
"2015-11-01 12:40:11.340272","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 12:50:11.274632","SYSDEFAULTUSERWORKLOAD",1,0,144159,14427509088,0,0,0,5740530692202,3635201654469,5425433772,0,12173067,252500769,576185384,396594606,71628,0,14,303915,1941130,1052876,49850,13327048587,34252370,263167865060,9,66956860,44838904,18996668,106660,6071535,7567800,177042524,43664,179195184,58209,10846,58700,4271549527,8339,12574674,31488129633,138273,12583026,0,700,47042452,251483,948548,1447,18040960147,986562532,8245618445,832093461845,38744138498529,15347572902,15455532795950,39741192164682,56729212,-3479824656,432464037,-3479815188,78568152742,88104314811,0,0,90995752997579771,31984612203,8245616949,7509397995,7508239317,3858853209,248671989109,176,176,63825202,502566560,455270106,22436489,3931379,3923029,11486703,53586501242,39927857789,10132685947,53588151377,13659565426,11001053170,1568423,32574,17802707710,47552195,1138676336,15479366,15827465,15596607,1584963618,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450411,337325928,10843801,14107272329,0,0,
"2015-11-01 12:50:11.274632","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 13:00:11.280174","SYSDEFAULTUSERWORKLOAD",1,0,144159,14427597442,0,0,0,5740600194865,3635253956983,5425616060,0,12173101,252501964,576187240,396596149,71628,0,14,303919,1941131,1052877,49850,13327113727,34252541,263224040987,9,66960054,44839164,19001562,106680,6072551,7569661,177042524,43664,179195184,58209,10846,58700,4271681467,8340,12575784,31490246519,138283,12584138,0,700,47042483,251486,948548,1447,18041002555,986574204,8245919295,832131546442,38744542710763,15347702481,15455627668630,39741424695653,56729823,-3479702060,432467455,-3479692592,78568831641,88104993711,0,0,90995753545681946,31984724271,8245917799,7509527462,7508368784,3863511644,248676647544,176,176,63825874,502570265,455273542,22436696,3931416,3923066,11486792,53587119649,39928410548,10132774301,53588769785,13659631075,11001145432,1568423,32574,17802750311,47552685,1138691489,15479518,15827621,15596763,1584979920,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450455,337329009,10843895,14107359671,0,0,
"2015-11-01 13:00:11.280174","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 13:10:11.361812","SYSDEFAULTUSERWORKLOAD",1,0,144159,14427661507,0,0,0,5740660434403,3635302360188,5425631456,0,12173101,252502572,576187684,396596580,71628,0,14,303919,1941131,1052877,49850,13327144141,34252541,263279653716,9,66963902,44839908,19006136,106699,6073586,7571404,177042524,43664,179195184,58209,10846,58700,4271813407,8341,12576894,31492344418,138293,12585250,0,700,47042542,251488,948548,1447,18041022600,986585470,8246144572,832132406369,38744834255674,15347811938,15455696988278,39741600841599,56730397,-3479606701,432470164,-3479597233,78569335368,88105497438,0,0,90995753986915808,31984778847,8246143076,7509606585,7508447908,3867354465,248680490365,176,176,63826302,502579024,455281517,22436911,3931456,3923106,11486864,53587582626,39928842959,10132838366,53589232762,13659661641,11001213758,1568423,32574,17802770743,47553200,1138705142,15479698,15827755,15596896,1584994514,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450498,337333537,10844014,14107423164,0,0,
"2015-11-01 13:10:11.361812","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 13:20:11.540912","SYSDEFAULTUSERWORKLOAD",1,0,144159,14427723889,0,0,0,5740722883056,3635353322836,5425657296,0,12173101,252503397,576188096,396596974,71628,0,14,303922,1941131,1052877,49850,13327163527,34252541,263335260309,9,66966810,44839947,19010936,106718,6074589,7573240,177042524,43664,179195184,58209,10846,58700,4271945347,8341,12578004,31494449903,138302,12586362,0,700,47042549,251490,948548,1447,18041039080,986596876,8246367069,832134417987,38745119256387,15347927743,15455764782096,39741773355613,56730939,-3479511184,432472793,-3479501716,78569833882,88105995952,0,0,90995754441342497,31984817960,8246365573,7509688733,7508530056,3871290984,248684426884,176,176,63827008,502583912,455286371,22437220,3931557,3923206,11487048,53588046643,39929287423,10132900748,53589696778,13659681192,11001281302,1568423,32574,17802787613,47553730,1138719186,15479971,15827895,15597036,1585009606,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450503,337338746,10844115,14107485618,0,0,
"2015-11-01 13:20:11.540912","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 13:30:11.390278","SYSDEFAULTUSERWORKLOAD",1,0,144160,14427831376,0,0,0,5740787153391,3635401786787,5425749108,0,12173101,252504590,576189406,396597808,71628,0,14,303923,1941131,1052877,49850,13327213636,34252541,263391200922,9,66969666,44839978,19015842,106739,6075592,7575119,177042524,43664,179195184,58209,10846,58700,4272077287,8342,12579114,31496556666,138313,12587474,0,700,47042551,251492,948548,1447,18041057334,986608822,8246726627,832149655858,38745429298085,15348070544,15455879806368,39742056538327,56731586,-3479368563,432476545,-3479359095,78570398762,88106560832,0,0,90995754919797252,31984890786,8246725131,7509786448,7508627770,3875538917,248688674817,176,176,63828298,502586806,455289240,22437440,3931617,3923267,11487179,53588573285,39929763671,10133008236,53590223420,13659731587,11001394484,1568423,32574,17802806157,47554279,1138733898,15480203,15828044,15597185,1585025495,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450504,337342854,10844180,14107591323,0,0,
"2015-11-01 13:30:11.390278","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 13:40:11.472653","SYSDEFAULTUSERWORKLOAD",1,0,144160,14427891979,0,0,0,5740848736929,3635450566731,5425788048,0,12173101,252505405,576189924,396598185,71628,0,14,303927,1941143,1052877,49850,13327230298,34252727,263446795189,9,66972488,44839985,19020748,106759,6076593,7576997,177042524,43664,179195184,58209,10846,58700,4272209227,8342,12580224,31498661649,138343,12588586,0,700,47042586,251493,948548,1447,18041072377,986620145,8246941423,832156340516,38745731753096,15348174823,15455946560725,39742225424872,56731997,-3479276829,432479134,-3479267361,78570907082,88107069152,0,0,90995755373368615,31984925769,8246939927,7509873614,7508714751,3879641674,248692777574,176,176,63828435,502588350,455290749,22437647,3931657,3923307,11487317,53589053345,39930226781,10133068839,53590703480,13659748537,11001459098,1568423,32574,17802821642,47554797,1138747531,15480386,15828183,15597323,1585040125,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450504,337346043,10844225,14107651219,0,0,
"2015-11-01 13:40:11.472653","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 13:50:11.460559","SYSDEFAULTUSERWORKLOAD",1,0,144160,14427952793,0,0,0,5740911685260,3635501098040,5425802512,0,12173101,252506440,576190334,396598584,71628,0,14,303928,1941143,1052877,49850,13327247449,34252727,263502654014,9,66975528,44840193,19025636,106779,6077599,7578874,177042524,43664,179195184,58209,10846,58700,4272341167,8343,12581334,31500762679,138361,12589698,0,700,47042590,251495,948548,1447,18041090142,986631484,8247157323,832157016831,38746020202032,15348282763,15456013310609,39742395237296,56732470,-3479184475,432481714,-3479175007,78571417562,88107579632,0,0,90995755839760886,31984963990,8247155827,7509957136,7508798272,3883814660,248696950560,176,176,63828573,502593743,455295938,22437944,3931721,3923371,11487479,53589528342,39930684458,10133129653,53591178477,13659765857,11001524320,1568423,32574,17802839778,47555312,1138761162,15480603,15828318,15597459,1585054770,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450515,337350393,10844336,14107711714,0,0,
"2015-11-01 13:50:11.460559","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 14:00:11.462781","SYSDEFAULTUSERWORKLOAD",1,0,144160,14428016541,0,0,0,5740975069669,3635551595168,5425867507,0,12173101,252507472,576190796,396598917,71628,0,14,303929,1941160,1052877,49850,13327264558,34253002,263558193271,9,66978472,44840339,19030508,106799,6078604,7580750,177042524,43664,179195184,58209,10846,58700,4272473107,8343,12582444,31502862338,138370,12590810,0,700,47042596,251496,948548,1447,18041107639,986642927,8247382740,832168520093,38746298988384,15348391001,15456081903532,39742567549457,56732970,-3479088518,432484337,-3479079050,78571952951,88108115021,0,0,90995756314584676,31985002175,8247381244,7510053051,7508893924,3888035519,248701171419,176,176,63828880,502598991,455301042,22438217,3931776,3923426,11487616,53590028412,39931166874,10133193401,53591678548,13659783511,11001593156,1568423,32574,17802857561,47555842,1138774773,15480841,15828455,15597596,1585069457,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450528,337355130,10844448,14107775417,0,0,
"2015-11-01 14:00:11.462781","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 14:10:11.323558","SYSDEFAULTUSERWORKLOAD",1,0,144160,14428145093,0,0,0,5741041324383,3635600536109,5425949323,0,12173101,252508583,576191482,396599414,71628,0,14,303932,1941172,1052877,49850,13327291096,34253043,263614775381,9,66981440,44840407,19035358,106819,6079612,7582618,177042524,43664,179195184,58209,10846,58700,4272605047,8344,12583554,31504958545,138380,12591922,0,700,47042615,251497,948548,1447,18041125404,986655066,8247804224,832177407182,38746635580259,15348522830,15456219673808,39742919954420,56733727,-3478925765,432488746,-3478916297,78572528034,88108690104,0,0,90995756804026962,31985051803,8247802728,7510146886,7508987760,3892457545,248705593445,176,176,63830445,502601573,455303560,22438430,3931812,3923461,11487748,53590564844,39931676137,10133321953,53592214979,13659810680,11001726125,1568423,32574,17802875427,47556489,1138789042,15480988,15828613,15597754,1585086087,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450543,337358031,10844505,14107903417,0,0,
"2015-11-01 14:10:11.323558","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 14:20:11.307750","SYSDEFAULTUSERWORKLOAD",1,0,144162,14428246326,0,0,0,5741110733967,3635653942586,5425991648,0,12173101,252510197,576192730,396600132,71628,0,14,303935,1941172,1052877,49850,13327328017,34253043,263672108199,9,66984350,44840574,19039636,106839,6080625,7584387,177042524,43664,179195184,58209,10846,58700,4272736987,8344,12584664,31506949592,138399,12593034,0,700,47042615,251497,948548,1447,18041143119,986667573,8248147735,832181610628,38746985021912,15348669551,15456328119017,39743201324364,56734340,-3478786441,432492548,-3478776973,78573134816,88109296885,0,0,90995757309685513,31985111059,8248146239,7510239125,7509079999,3897014281,248710150181,176,176,63831626,502606531,455308357,22438655,3931855,3923504,11487834,53591132392,39932206438,10133423188,53592782527,13659847927,11001833813,1568423,32574,17802893420,47557068,1138804002,15481192,15828779,15597920,1585103916,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450557,337362193,10844620,14108004088,0,0,
"2015-11-01 14:20:11.307750","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 14:30:11.302601","SYSDEFAULTUSERWORKLOAD",1,0,144162,14428309606,0,0,0,5741181003902,3635707347052,5426076639,0,12173101,252510847,576193189,396600499,71628,0,14,303936,1941175,1052877,49850,13327343225,34253062,263728538221,9,66987124,44840782,19044046,106858,6081632,7586210,177042524,43664,179195184,58209,10846,58700,4272868927,8345,12585774,31508948741,138410,12594146,0,700,47042615,251497,948548,1447,18041160144,986679227,8248372782,832195870218,38747329682970,15348786018,15456397613913,39743384703044,56734826,-3478689849,432495338,-3478680381,78573707545,88109869615,0,0,90995757827310351,31985146826,8248371286,7510346104,7509186966,3901775150,248714911050,176,176,63832250,502608915,455310538,22438874,3931910,3923560,11487972,53591673344,39932732062,10133486468,53593323479,13659863254,11001902220,1568423,32574,17802910912,47557611,1138817906,15481383,15828924,15598065,1585119329,917,10594960,3671167,5580,0,0,0,81310,14888,4,3450575,337365652,10844677,14108067277,0,0,
"2015-11-01 14:30:11.302601","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
